id_venda,data_venda,hora_venda,id_produto,produto,categoria,cor,tamanho,quantidade,preco_unitario,desconto,valor_total,forma_pagamento,canal,id_cliente,id_vendedor
7406,2026-07-08,17:30,4,Acessório X,Acessório,Verde,G,3,178.28,0.0,534.84,Cartão de Crédito,Física,324.0,6
7407,2026-06-11,09:15,165,Acessório Social,Acessório,Azul,M,3,195.2,29.28,556.32,Dinheiro,Online,433.0,10
7408,2026-07-22,10:45,137,Acessório Casual,Acessório,Branca,G,3,139.39,20.91,397.26,Cartão de Crédito,Online,520.0,5
7409,2026-05-21,17:00,87,Acessório Básica,Acessório,Vermelha,GG,3,235.82,0.0,707.46,Dinheiro,Física,421.0,9
7410,2026-08-10,18:30,153,Camiseta X,Camiseta,Vermelha,G,1,72.59,0.0,72.59,Cartão de Débito,Online,141.0,7
7411,2026-03-14,13:00,150,Camiseta Esporte,Camiseta,Rosa,GG,2,333.08,0.0,666.16,Dinheiro,Online,25.0,12
7412,2026-07-25,13:30,138,Jaqueta Esporte,Jaqueta,Preta,M,3,284.13,0.0,852.39,Crediário,Física,166.0,5
7413,2026-04-18,18:45,151,Bermuda Social,Bermuda,Branca,M,4,178.95,107.37,608.43,Cartão de Débito,Física,517.0,17
7414,2026-04-10,12:15,62017,Camiseta X,Camiseta,Vermelha,G,2,72.59,0.0,145.18,Cartão de Crédito,Online,451.0,2
7415,2026-03-14,10:45,63,Vestido Premium,Vestido,Preta,M,2,347.98,0.0,695.96,PIX,Física,466.0,3
7416,2026-07-17,13:45,120,Vestido Social,Vestido,Azul,M,1,331.26,0.0,331.26,Crediário,Física,433.0,1
7417,2026-03-23,15:45,122,Vestido Premium,Vestido,Verde,P,1,276.24,0.0,276.24,PIX,Física,496.0,3
7418,2026-06-21,15:45,120,Vestido Social,Vestido,Azul,M,2,331.26,0.0,662.52,Cartão de Débito,Online,269.0,4
7419,2026-07-17,17:30  ,35,Bermuda Slim,Bermuda,Rosa,M,3,244.56,73.37,660.31,Cartão de Débito,Física,65.0,13
7420,2026-07-02,11:45,61,Vestido Esporte,Vestido,Verde,G,4,93.59,18.72,355.64,Cartão de Crédito,Física,99.0,3
7421,2026-05-30,16:15,61,Vestido Esporte,Vestido,Verde,G,3,93.59,0.0,280.77,Cartão de Débito,Online,487.0,7
7422,2026-04-05,19:00,93,Calça Esporte,Calça,Rosa,P,1,138.76,13.88,124.88,Cartão de Débito,Física,453.0,15
7423,2026-04-16,12:30,4,Acessório X,Acessório,Verde,G,2,178.28,17.83,338.73,Cartão de Débito,Online,359.0,25
7424,2026-04-04,12:45,36,Calça Casual,Calça,Preta,G,4,90.72,54.43,308.45,Cartão de Crédito,Física,324.0,24
7425,2026-03-03,17:45,65,Bermuda Premium,Bermuda,Cinza,P,4,133.58,53.43,480.89,cartão de débito,Física,518.0,7
7426,2026-06-12,16:00,28,Jaqueta Slim,Jaqueta,Preta,GG,4,79.29,31.72,285.44,Cartão de Débito,Física,526.0,22
7427,05/06/26,20:45,82,Blusa Casual,Blusa,Branca,GG,2,212.8,21.28,404.32,PIX,Física,454.0,9
7428,2026-09-20,19:45,41,Jaqueta Básica,Jaqueta,Preta,M,1,106.21,0.0,"R$ 106,21",Dinheiro,Online,,3
7429,2026-06-30,15:15,155,Camiseta Slim,Camiseta,Azul,G,1,102.86,0.0,"102,86",PIX,Física,387.0,18
7430,2026-05-14,19:15,106,Vestido Slim,Vestido,Branca,P,4,241.69,48.34,918.42,PIX,Online,375.0,3
7431,2026-09-03,19:30,144,Jaqueta Casual,Jaqueta,Rosa,M,2,110.08,11.01,209.15,Cartão de Débito,Online,125.0,15
7432,2026-04-23,13:45,124,Jaqueta Slim,Jaqueta,Branca,GG,2,216.95,0.0,433.9,PIX,Física,512.0,24
7433,2026-03-25,12:15,36,Calça Casual,Calça,Preta,G,1,90.72,13.61,77.11,Cartão de Débito,Online,342.0,21
7434,2026-09-05,11:15,42,Jaqueta Básica,Jaqueta,Vermelha,M,1,65.01,6.5,58.51,Cartão de Débito,Física,484.0,6
7435,2026-07-03, 18:45 ,109,Blusa X,Blusa,Preta,GG,1,204.96,0.0,204.96,PIX,Online,481.0,11
7436,24/05/2026,14:15,47,Vestido Premium,Vestido,Verde,M,3,326.85,98.06,882.49,Cartão de Crédito,Física,68.0,24
7437,2026-04-25,16:30,1,Bermuda Casual,Bermuda,Verde,M,1,142.26,0.0,142.26,Cartão de Crédito,Online,357.0,1
7438,2026-08-23,21:15,2,Blusa X,Blusa,Preta,G,3,228.01,102.6,581.43,Dinheiro,Online,578.0,13
7439,2026-05-04,12:45,85,Blusa Esporte,Blusa,Branca,P,4,196.04,0.0,784.16,PIX,Online,76.0,1
7440,2026-05-26,10:00,152,Jaqueta Slim,Jaqueta,Verde,P,4,272.44,108.98,980.78,Crediário,Física,418.0,16
7441,2026-06-02,21:45,18,Camiseta Premium,Camiseta,Verde,GG,2,116.96,0.0,233.92,Cartão de Débito,Online,587.0,23
7442,2026-07-19,20:15,104,Acessório Casual,Acessório,Cinza,GG,4,288.54,173.12,981.04,Cartão de Débito,Física,274.0,22
7443,2026-07-18,21:45,14,Acessório Básica,Acessório,Azul,M,2,310.42,0.0,620.84,Cartão de Crédito,Física,418.0,9
7444,2026-06-08,18:15,129,Jaqueta Básica,Jaqueta,Rosa,GG,4,68.32,0.0,"R$ 273,28",PIX,Online,133.0,11
7445,2026-06-14,19:45,113,Acessório Premium,Acessório,Cinza,M,1,131.81,0.0,131.81,Cartão de Crédito,Física,18.0,24
7446,2026-03-19,17:30,68,Vestido Slim,Vestido,Rosa,G,4,315.44,189.26,1072.5,Crediário,Online,593.0,7
7447,2026-07-15,20:45,124,Jaqueta Slim,Jaqueta,Branca,GG,3,216.95,0.0,650.85,Dinheiro,Física,216.0,11
7448,2026-07-25,19:30,176,Acessório Slim,Acessório,Verde,P,1,118.62,17.79,100.83,Cartão de Crédito,Física,434.0,15
7449,2026-07-13,21:15,80,Jaqueta Básica,Jaqueta,Branca,P,2,59.85,11.97,107.73,Cartão de Crédito,Física,320.0,9
7450,2026-06-16,13:15,67,Acessório Casual,Acessório,Branca,GG,1,71.41,10.71,60.7,Cartão de Débito,Online,69.0,2
7451,2026-06-07,21:00,176,Acessório Slim,Acessório,Verde,P,1,118.62,17.79,100.83,Crediário,Física,300.0,25
7452,2026-08-03,13:45,107,Acessório X,Acessório,Cinza,P,1,290.15,43.52,246.63,Cartão de Débito,Física,101.0,17
7453,2026-08-14,15:45,22,Camiseta Slim,Camiseta,Preta,GG,2,145.19,43.56,246.82,Cartão de Crédito,Online,42.0,22
7454,2026-04-26,11:00,90,Acessório X,Acessório,Verde,G,4,30.01,6.0,114.04,Cartão de Débito,Online,,10
7455,2026-05-05,14:00,176,Acessório Slim,Acessório,Verde,P,4,118.62,23.72,450.76,Crediário,Física,440.0,20
7456,2026-05-22,09:15,48,Camiseta Social,Camiseta,Cinza,M,3,195.99,0.0,587.97,PIX,Online,424.0,11
7457,2026-04-30,13:30,172,Calça Slim,Calça,Preta,GG,1,201.96,10.1,191.86,Cartão de Crédito,Física,165.0,5
7458,2026-07-26,14:00,120,Vestido Social,Vestido,Azul,M,1,331.26,0.0,331.26,Cartão de Débito,Física,12.0,4
7459,2026-08-02,17:45,26258,Jaqueta Premium,Jaqueta,Vermelha,G,4,235.49,0.0,941.96,PIX,Online,289.0,20
7460,2026-04-07,20:30,1,Bermuda Casual,Bermuda,Verde,M,4,142.26,56.9,512.14,PIX,Online,38.0,2
7461,2026-04-09,15:15,92,Acessório Social,Acessório,Verde,G,4,253.44,0.0,1013.76,Cartão de Crédito,Online,,14
7462,2026-03-10,18:45,15,Vestido Premium,Vestido,Branca,M,0,275.63,41.34,785.55,Dinheiro,Física,103.0,7
7463,2026-08-06,19:45,36,Calça Casual,Calça,Preta,G,3,90.72,0.0,272.16,PIX,Online,129.0,13
7464,2026-05-27,17:00,179,Camiseta X,Camiseta,Verde,P,2,164.41,32.88,295.94,PIX,Online,389.0,10
7465,2026-06-02,18:15,44,Blusa Slim,Blusa,Cinza,M,3,82.1,0.0,246.3,Cartão de Débito,Física,559.0,5
7466,2026-09-09,10:30,7,Bermuda Premium,Bermuda,Vermelha,P,3,244.67,73.4,660.61,Cartão de Crédito,Física,385.0,8
7467,2026-03-24,17:00,6,Calça Slim,Calça,Rosa,GG,4,155.87,0.0,623.48,Dinheiro,Física,529.0,11
7468,2026-09-20,17:30,70,Jaqueta X,Jaqueta,Verde,GG,4,114.15,0.0,456.6,Cartão de Crédito,Física,145.0,11
7469,2026-07-27,16:30,67,Acessório Casual,Acessório,Branca,GG,3,71.41,32.13,182.1,PIX,Online,,11
7470,2026-06-11,09:30,21,Acessório X,Acessório,Rosa,G,3,136.2,61.29,347.31,Dinheiro,Online,232.0,10
7471,2026-04-03, 21:00,40,Bermuda Slim,Bermuda,Azul,M,3,342.64,154.19,873.73,Dinheiro,Física,157.0,11
7472,2026-09-19,15:00,90,Acessório X,Acessório,Verde,G,2,30.01,0.0,60.02,Cartão de Débito,Online,163.0,12
7473,2026-05-08,19:30,59,Bermuda Esporte,Bermuda,Preta,G,2,70.44,14.09,126.79,PIX,Online,444.0,5
7474,2026-03-24,09:00,148,Bermuda Básica,Bermuda,Verde,P,1,312.83,31.28,281.55,Dinheiro,Física,293.0,4
7475,2026-08-29,19:45,172,Calça Slim,Calça,Preta,GG,2,201.96,40.39,363.53,PIX,Física,244.0,7
7476,2026-03-11,09:30,127,Bermuda Premium,Bermuda,Azul,G,3,154.3,46.29,416.61,Cartão de Débito,Física,,1
7477,2026-09-24,18:15,64,Camiseta Básica,Camiseta,Rosa,G,1,155.7,0.0,155.7,Dinheiro,Online,360.0,18
7478,2026-09-24,17:30,2,Blusa X,Blusa,Preta,G,1,228.01,0.0,228.01,Cartão de Débito,Online,560.0,21
7479,2026-04-12,16:00,116,Bermuda Premium,Bermuda,Cinza,GG,1,205.39,30.81,174.58,Dinheiro,Online,246.0,22
7480,22/07/2026,17:45,85587,Blusa Social,Blusa,Cinza,G,1,91.13,13.67,77.46,Cartão de Crédito,Física,440.0,22
7481,2026-06-02,14:45,178,Bermuda Slim,Bermuda,Cinza,P,3,251.61,75.48,679.35,Cartão de Débito,Online,485.0,15
7482,2026-09-01,15:30,116,Bermuda Premium,Bermuda,Cinza,GG,4,205.39,123.23,698.33,Cartão de Débito,Física,206.0,5
7483,22-04-2026,21:00,135,Bermuda Premium,Bermuda,Preta,GG,2,157.3,31.46,283.14,Cartão de Débito,Física,263.0,17
7484,2026-06-01,21:45,155,Camiseta Slim,Camiseta,Azul,G,3,102.86,15.43,293.15,Cartão de Crédito,Online,,5
7485,2026-04-19,20:00,164,Camiseta Casual,Camiseta,Preta,P,1,136.66,13.67,122.99,Crediário,Física,439.0,3
7486,2026-05-19,13:15,157,Camiseta Casual,Camiseta,Branca,M,3,330.3,0.0,990.9,PIX,Online,28.0,10
7487,2026-07-19,09:45,159,Bermuda Social,Bermuda,Azul,GG,4,133.78,80.27,454.85,Cartão de Crédito,Física,529.0,8
7488,2026-03-31,11:45,125,Camiseta Premium,Camiseta,Vermelha,M,3,241.67,0.0,725.01,Cartão de Crédito,Online,522.0,6
7489,2026-04-29,13:00,144,Jaqueta Casual,Jaqueta,Rosa,M,1,110.08,16.51,93.57,Crediário,Física,314.0,9
7490,2026-06-05,20:45,20,Bermuda Slim,Bermuda,Verde,G,2,188.0,0.0,376.0,Cartão de Crédito,Física,430.0,21
7491,2026-09-16,09:30,137,Acessório Casual,Acessório,Branca,G,3,139.39,41.82,376.35,Cartão de Crédito,Online,259.0,1
7492,2026-03-20,21:15,32,Jaqueta X,Jaqueta,Verde,G,1,221.86,11.09,210.77,Dinheiro,Online,102.0,2
7493,10/05/2026,21:30,133,Acessório Esporte,Acessório,Branca,GG,2,224.29,0.0,448.58,Dinheiro,Física,597.0,18
7494,2026-07-10,21:00,143,Acessório X,Acessório,Preta,M,2,296.53,88.96,504.1,PIX,Online,230.0,3
7495,2026-04-22,16:30,165,Acessório Social,Acessório,Azul,M,1,195.2,29.28,165.92,Cartão de Crédito,Online,182.0,4
7496,2026-09-09,20:30,152,Jaqueta Slim,Jaqueta,Verde,P,3,272.44,40.87,776.45,PIX,Física,127.0,12
7497,2026-06-18,17:30,103,Acessório Casual,Acessório,Vermelha,GG,1,68.64,0.0,68.64,Dinheiro,Física,284.0,12
7498,2026-07-31,09:45,145,Bermuda Básica,Bermuda,Branca,G,2,69.88,0.0,139.76,Cartão de Débito,Online,169.0,22
7499,2026-05-17,11:15,94,Acessório Casual,Acessório,Branca,P,2,275.94,27.59,524.29,Cartão de Débito,Física,314.0,14
7500,2026-08-22,09:15,136,Blusa Social,Blusa,Vermelha,GG,3,27.43,0.0,82.29,Cartão de Crédito,Online,282.0,8
7501,2026-03-31,12:45,16,Jaqueta Casual,Jaqueta,Verde,G,1,340.95,0.0,340.95,Cartão de Crédito,Online,,17
7502,2026-03-09,10:00,44721,Blusa Esporte,Blusa,Vermelha,M,0,320.22,64.04,1216.84,Cartão de Crédito,Online,526.0,23
7503,2026-09-09,11:30,58,Bermuda Social,Bermuda,Rosa,GG,-1,227.97,45.59,410.35,Cartão de Débito,Física,125.0,15
7504,2026-08-05,14:00,62,Calça Esporte,Calça,Vermelha,G,2,154.53,0.0,309.06,Dinheiro,Física,567.0,11
7505,2026-04-20,15:00,54,Bermuda Básica,Bermuda,Cinza,G,3,218.25,0.0,654.75,Cartão de Débito,Física,214.0,10
7506,2026-07-26,21:15,2,Blusa X,Blusa,Preta,G,4,228.01,0.0,912.04,Cartão de Débito,Online,466.0,3
7507,2026-03-25,20:15,68,Vestido Slim,Vestido,Rosa,G,4,315.44,126.18,1135.58,Cartão de Crédito,Física,288.0,9
7508,2026-08-25,12:30,43,Calça Esporte,Calça,Verde,GG,2,192.93,0.0,"R$ 385,86",Cartão de Crédito,Física,161.0,23
7509,2026-09-21,20:45,98,Vestido X,Vestido,Vermelha,GG,-2,56.44,0.0,112.88,PIX,Física,463.0,12
7510,2026-07-11,17:45,78,Jaqueta Premium,Jaqueta,Rosa,M,4,115.13,0.0,460.52,Cartão de Crédito,Online,434.0,11
7511,2026-03-09,14:45,149,Camiseta Esporte,Camiseta,Preta,GG,3,233.3,0.0,699.9,Cartão de Crédito,Online,526.0,18
7512,2026-07-10,16:00,131,Bermuda Casual,Bermuda,Branca,P,1,279.83,0.0,279.83,Dinheiro,Física,498.0,20
7513,2026-05-14,21:00,64679,Jaqueta Casual,Jaqueta,Verde,G,4,340.95,0.0,1363.8,Cartão de Débito,Física,424.0,4
7514,2026-09-25,20:30,156,Camiseta Esporte,Camiseta,Rosa,P,4,338.83,135.53,1219.79,PIX,Física,544.0,2
7515,2026-08-30,10:15,16,Jaqueta Casual,Jaqueta,Verde,G,4,340.95,0.0,1363.8,PIX,Online,254.0,21
7516,2026-09-22,18:45,62,Calça Esporte,Calça,Vermelha,G,1,154.53,0.0,154.53,PIX,Online,596.0,8
7517,2026-04-02,18:45,14,Acessório Básica,Acessório,Azul,M,2,310.42,0.0,620.84,PIX,Física,256.0,8
7518,30/05/26,13:15,59,Bermuda Esporte,Bermuda,Preta,G,1,70.44,0.0,70.44,Cartão de Débito,Online,344.0,2
7519,2026-04-14,14:45,146,Blusa X,Blusa,Azul,GG,2,74.97,0.0,149.94,Dinheiro,Física,375.0,19
7520,2026-08-31,21:30,9,Bermuda X,Bermuda,Verde,M,3,49.95,0.0,149.85,Cartão de Débito,Física,526.0,24
7521,2026-07-20,15:00,44,Blusa Slim,Blusa,Cinza,M,4,82.1,0.0,328.4,PIX,Online,487.0,3
7522,2026-09-08,09:00,128,Camiseta Básica,Camiseta,Rosa,P,3,76.26,0.0,228.78,Cartão de Débito,Online,133.0,25
7523,2026-03-19,14:45,168,Calça X,Calça,Cinza,M,3,94.56,0.0,283.68,Crediário,Física,101.0,16
7524,2026-03-21,10:30,23,Jaqueta Slim,Jaqueta,Vermelha,G,3,75.32,11.3,214.66,CARTÃO DE DÉBITO,Física,568.0,22
7525,2026-03-05,20:00,22,Camiseta Slim,Camiseta,Preta,GG,2,145.19,43.56,246.82,PIX,Online,80.0,21
7526,2026-05-15,13:45,107,Acessório X,Acessório,Cinza,P,2,290.15,87.04,493.26,Cartão de Crédito,Física,476.0,16
7527,2026-08-16,17:30,37,Bermuda Básica,Bermuda,Azul,M,2,128.33,0.0,256.66,CARTÃO DE CRÉDITO,Física,264.0,20
7528,2026-09-21,21:30,161,Calça Esporte,Calça,Azul,M,1,247.59,0.0,247.59,Cartão de Débito,Física,413.0,6
7529,2026-04-11,19:00,83,Vestido Premium,Vestido,Preta,GG,1,96.13,0.0,"96,13",Cartão de Débito,Online,180.0,14
7530,2026-04-24,10:00,87,Acessório Básica,Acessório,Vermelha,GG,1,235.82,23.58,212.24,Cartão de Débito,Física,,6
7531,2026-03-19,10:30,65,Bermuda Premium,Bermuda,Cinza,P,2,133.58,0.0,267.16,Cartão De Crédito,Online,164.0,22
7532,2026-07-08,10:15,158,Acessório Esporte,Acessório,Branca,GG,4,96.52,57.91,328.17,Cartão de Crédito,Física,109.0,17
7533,2026-07-08,17:45,59,Bermuda Esporte,Bermuda,Preta,G,1,70.44,10.57,59.87,Dinheiro,Online,127.0,24
7534,2026-07-15,14:15,109,Blusa X,Blusa,Preta,GG,4,204.96,0.0,819.84,Dinheiro,Online,339.0,11
7535,2026-04-05,16:30,149,Camiseta Esporte,Camiseta,Preta,GG,3,233.3,69.99,629.91,Dinheiro,Online,489.0,16
7536,2026-08-10,18:15,110,Bermuda Slim,Bermuda,Vermelha,M,3,202.62,91.18,516.68,Cartão de Débito,Física,347.0,9
7537,2026-04-16,14:00,1,Bermuda Casual,Bermuda,Verde,M,3,142.26,21.34,405.44,Cartão de Débito,Online,463.0,22
7538,2026-03-26,11:30,88,Acessório Slim,Acessório,Cinza,M,3,72.76,21.83,196.45,PIX,Física,276.0,10
7539,2026-07-26,15:45,35,Bermuda Slim,Bermuda,Rosa,M,4,244.56,97.82,880.42,Cartão de Débito,Física,2.0,3
7540,2026-06-18,18:15,166,Jaqueta Slim,Jaqueta,Azul,M,4,150.6,90.36,512.04,Cartão de Débito,Física,326.0,6
7541,2026-07-30,09:45,82,Blusa Casual,Blusa,Branca,GG,2,212.8,63.84,361.76,Dinheiro,Física,289.0,12
7542,2026-05-19,20:15,156,Camiseta Esporte,Camiseta,Rosa,P,3,338.83,101.65,914.84,Cartão de Crédito,Física,276.0,15
7543,2026-06-23,16:30,148,Bermuda Básica,Bermuda,Verde,P,2,312.83,0.0,625.66,Cartão de Crédito,Online,337.0,2
7544,2026-05-26,10:15,63,Vestido Premium,Vestido,Preta,M,3,347.98,2014.751935305297,1043.94,Crediário,Física,258.0,13
7545,2026-08-24,18:45,46,Camiseta Premium,Camiseta,Branca,P,1,279.67,27.97,251.7,Cartão de Crédito,Física,558.0,12
7546,2026-07-31,10:30,171,Vestido Social,Vestido,Cinza,P,2,230.09,0.0,460.18,Dinheiro,Online,346.0,5
7547,2026-03-30,21:30,93,Calça Esporte,Calça,Rosa,P,2,138.76,0.0,277.52,Cartão de Débito,Online,566.0,9
7548,2026-04-08,12:15,91,Acessório Casual,Acessório,Rosa,G,1,219.92,11.0,208.92,Cartão de Débito,Física,131.0,5
7549,2026-07-20,10:00,75,Acessório X,Acessório,Verde,P,4,214.02,0.0,856.08,Cartão de Crédito,Online,99.0,10
7550,2026-03-09,15:45,62,Calça Esporte,Calça,Vermelha,G,4,154.53,0.0,618.12,Cartão de Crédito,Online,284.0,1
7551,2026-09-07,13:30,116,Bermuda Premium,Bermuda,Cinza,GG,1,205.39,30.81,174.58,Cartão de Débito,Online,535.0,1
7552,2026-04-06,21:30,1,Bermuda Casual,Bermuda,Verde,M,4,142.26,28.45,540.59,Cartão de Débito,Física,29.0,17
7553,2026-05-14,13:00,81,Calça Social,Calça,Cinza,G,1,132.15,0.0,132.15,Cartão de Débito,Física,522.0,20
7554,2026-08-28,20:45,4,Acessório X,Acessório,Verde,G,4,178.28,0.0,713.12,Dinheiro,Física,15.0,19
7555,2026-06-29,18:30,51,Camiseta Slim,Camiseta,Vermelha,G,3,196.75,88.54,501.71,Cartão de Crédito,Física,477.0,2
7556,2026-07-10,18:45,68,Vestido Slim,Vestido,Rosa,G,4,315.44,126.18,1135.58,Crediário,Online,313.0,4
7557,2026-06-23,11:15,71,Jaqueta Social,Jaqueta,Azul,P,3,217.69,65.31,587.76,PIX,Física,137.0,2
7558,2026-07-01,11:30,180,Acessório Esporte,Acessório,Azul,G,1,45.75,6.86,38.89,PIX,Física,444.0,15
7559,2026-05-21,10:15,129,Jaqueta Básica,Jaqueta,Rosa,GG,4,68.32,27.33,245.95,Pix,Online,29.0,18
7560,2026-03-22,17:15,29,Acessório Esporte,Acessório,Preta,GG,1,260.84,0.0,260.84,Cartão de Crédito,Física,61.0,17
7561,2026-05-30,18:15,114,Blusa X,Blusa,Branca,M,3,157.48,0.0,472.44,PIX,Online,179.0,12
7562,2026-05-07, 21:30,25,Jaqueta Social,Jaqueta,Azul,GG,1,66.53,3.33,63.2,Cartão de Crédito,Física,304.0,24
7563,2026-06-15,18:30,57,Jaqueta Básica,Jaqueta,Preta,P,3,63.55,0.0,190.65,PIX,Física,397.0,15
7564,2026-04-27,11:30,148,Bermuda Básica,Bermuda,Verde,P,1,312.83,0.0,312.83,Cartão de Crédito,Online,228.0,17
7565,2026-09-10,13:45,134,Acessório Premium,Acessório,Vermelha,G,3,83.99,0.0,251.97,Crediário,Online,173.0,15
7566,2026-06-10,16:15,139,Camiseta Premium,Camiseta,Cinza,M,3,342.19,153.99,872.58,Cartão de Crédito,Online,48.0,9
7567,2026-04-13,11:15,99,Vestido Premium,Vestido,Verde,P,2,128.49,25.7,231.28,cartão de débito,Online,565.0,5
7568,2026-09-02,11:30,8,Calça Social,Calça,Preta,G,2,52.5,0.0,105.0,Cartão de Débito,Online,493.0,14
7569,2026-04-28,15:30,38,Bermuda Básica,Bermuda,Vermelha,GG,4,179.57,71.83,646.45,Cartão de Débito,Online,,14
7570,2026-09-14,09:30,168,Calça X,Calça,Cinza,M,1,94.56,9.46,85.1,Cartão de Débito,Física,420.0,23
7571,2026-09-23,18:15,102,Vestido Esporte,Vestido,Cinza,G,3,70.17,0.0,210.51,Dinheiro,Online,236.0,14
7572,2026-05-20,09:45,131,Bermuda Casual,Bermuda,Branca,P,2,279.83,55.97,503.69,Cartão de Débito,Online,223.0,3
7573,2026-07-05,20:30,146,Blusa X,Blusa,Azul,GG,3,74.97,0.0,224.91,Crediário,Online,433.0,3
7574,2026-09-08,17:00,71,Jaqueta Social,Jaqueta,Azul,P,1,217.69,10.88,206.81,Cartão de Débito,Online,301.0,8
7575,2026-07-16,21:45,162,Camiseta X,Camiseta,Preta,M,4,121.62,0.0,486.48,Crediário,Online,149.0,24
7576,2026-03-20,20:15,10,Vestido X,Vestido,Verde,G,1,277.12,0.0,"277,12",PIX,Online,231.0,8
7577,2026-09-07,18:00,154,Vestido Social,Vestido,Branca,GG,2,151.36,0.0,302.72,PIX,Física,236.0,9
7578,2026-07-23,19:15,152,Jaqueta Slim,Jaqueta,Verde,P,1,272.44,40.87,231.57,Cartão de Débito,Online,311.0,7
7579,2026-07-06,11:45,150,Camiseta Esporte,Camiseta,Rosa,GG,3,333.08,99.92,899.32,PIX,Física,,15
7580,2026-08-26,14:30,160,Bermuda X,Bermuda,Preta,P,2,66.98,20.09,113.87,Pix,Física,327.0,16
7581,2026-08-09,20:30,163,Acessório X,Acessório,Azul,M,3,315.84,0.0,947.52,PIX,Física,64.0,15
7582,2026-05-18,11:15,166,Jaqueta Slim,Jaqueta,Azul,M,1,150.6,0.0,150.6,Cartão de Crédito,Física,230.0,21
7583,2026-06-11,21:30,176,Acessório Slim,Acessório,Verde,P,3,118.62,0.0,355.86,CREDIÁRIO,Online,528.0,2
7584,2026-05-27,11:30,137,Acessório Casual,Acessório,Branca,G,2,139.39,27.88,"250,90",Cartão de Débito,Online,113.0,23
7585,2026-06-23,16:00  ,172,Calça Slim,Calça,Preta,GG,2,201.96,0.0,403.92,Cartão de Crédito,Online,152.0,25
7586,2026-03-29,14:30,55,Blusa Básica,Blusa,Preta,M,3,52.2,23.49,133.11,PIX,Online,415.0,6
7587,2026-03-14,12:00,17439,Bermuda Premium,Bermuda,Vermelha,P,4,244.67,48.93,929.75,Dinheiro,Física,488.0,8
7588,2026-04-24,20:45,3,Calça Social,Calça,Azul,GG,3,120.07,695.1872661420397,360.21,Cartão de Débito,Física,300.0,24
7589,2026-08-11,11:00,31,Calça Social,Calça,Verde,M,2,27.93,2.79,53.07,Crediário,Física,24.0,9
7590,2026-05-31,21:45,133,Acessório Esporte,Acessório,Branca,GG,4,224.29,134.57,762.59,Dinheiro,Online,183.0,8
7591,2026-03-20, 11:00,35,Bermuda Slim,Bermuda,Rosa,M,1,244.56,0.0,244.56,PIX,Online,206.0,20
7592,2026-03-18,14:00,107,Acessório X,Acessório,Cinza,P,2,290.15,58.03,"522,27",Dinheiro,Física,283.0,6
7593,2026-06-13,15:00,113,Acessório Premium,Acessório,Cinza,M,4,131.81,0.0,527.24,Cartão de Débito,Online,,9
7594,2026-08-02,18:00,147,Jaqueta Básica,Jaqueta,Vermelha,P,4,340.79,0.0,1363.16,Cartão de Crédito,Online,572.0,24
7595,2026-09-18,14:30,110,Bermuda Slim,Bermuda,Vermelha,M,2,202.62,20.26,384.98,Cartão de Débito,Online,381.0,4
7596,2026-03-25,15:00,72,Jaqueta Básica,Jaqueta,Cinza,M,4,141.91,0.0,567.64,PIX,Física,,16
7597,2026-05-09,21:45,167,Jaqueta Premium,Jaqueta,Vermelha,G,2,235.49,70.65,400.33,Cartão de Crédito,Online,,10
7598,2026-08-02,16:45,175,Bermuda Casual,Bermuda,Azul,GG,2,123.61,0.0,247.22,Cartão de Débito,Física,72.0,3
7599,2026-03-09,13:30,173,Acessório Esporte,Acessório,Branca,GG,2,88.14,17.63,158.65,Dinheiro,Física,276.0,12
7600,2026-04-09,10:15,96,Blusa Básica,Blusa,Vermelha,GG,1,173.24,0.0,173.24,Crediário,Física,255.0,24
7601,2026-05-18,20:45,23,Jaqueta Slim,Jaqueta,Vermelha,G,4,75.32,45.19,256.09,PIX,Online,522.0,11
7602,2026-04-30,21:15,23,Jaqueta Slim,Jaqueta,Vermelha,G,3,75.32,11.3,214.66,Cartão de Crédito,Física,349.0,5
7603,2026-08-31,21:00,172,Calça Slim,Calça,Preta,GG,2,201.96,0.0,403.92,Cartão de Débito,Física,361.0,22
7604,2026-09-13,17:30,86,Camiseta Social,Camiseta,Verde,G,2,48.73,0.0,97.46,Cartão de Débito,Física,362.0,20
7605,2026-07-07,12:00,84,Calça Básica,Calça,Rosa,G,4,71.75,0.0,287.0,Dinheiro,Física,393.0,14
7606,2026-03-13,17:00,158,Acessório Esporte,Acessório,Branca,GG,4,96.52,0.0,386.08,Cartão de Crédito,Física,282.0,25
7607,2026-09-09,16:30,42,Jaqueta Básica,Jaqueta,Vermelha,M,3,65.01,19.5,175.53,PIX,Física,468.0,8
7608,2026-06-01,19:00,166,Jaqueta Slim,Jaqueta,Azul,M,4,150.6,0.0,602.4,Cartão de Débito,Online,211.0,23
7609,2026-03-30,12:45,153,Camiseta X,Camiseta,Vermelha,G,1,72.59,10.89,61.7,PIX,Online,80.0,13
7610,2026-03-29,12:30,154,Vestido Social,Vestido,Branca,GG,2,151.36,30.27,272.45,Crediário,Online,338.0,2
7611,2026-09-07,14:45,83,Vestido Premium,Vestido,Preta,GG,3,96.13,0.0,288.39,PIX,Física,125.0,8
